num	zipcode	name
9393.0	25072	Cervera
169.0	28039	Cervera de Buitrago
264.0	50079	Cervera de la Cañada
508.0	45049	Cervera de los Montes
2256.0	34056	Cervera de Pisuerga
217.0	16073	Cervera del Llano
593.0	12044	Cervera del Maestre
2273.0	26047	Cervera del Río Alhama
39.0	50080	Cerveruela
642.0	25073	Cervià de les Garrigues
999.0	17050	Cervià de Ter
91.0	47049	Cervillego de la Cruz
4192.0	27013	Cervo
509.0	37103	Cespedosa de Tormes
".."	15026	Cesuras
570.0	50081	Cetina
83117.0	51001	Ceuta
12391.0	30018	Ceutí
490.0	34057	Cevico de la Torre
189.0	34058	Cevico Navero
62.0	37114	Chagarcía Medianero
117.0	22094	Chalamera
63.0	5067	Chamartín
495.0	32029	Chandrexa de Queixa
8083.0	27016	Chantada
703.0	40065	Chañe
2512.0	28051	Chapinería
5667.0	18059	Chauchina
286.0	19103	Checa
1159.0	6042	Cheles
2434.0	46107	Chella
1597.0	46106	Chelva
16.0	19104	Chequilla
492.0	46108	Chera
301.0	4036	Chercos
8971.0	46109	Cheste
87.0	22095	Chía
87493.0	11015	Chiclana de la Frontera
902.0	23029	Chiclana de Segura
2846.0	12053	Chilches/Xilxes
721.0	16023	Chillarón de Cuenca
85.0	19106	Chillarón del Rey
1758.0	13038	Chillón
1397.0	23030	Chilluévar
3858.0	19105	Chiloeches
1254.0	18061	Chimeneas
402.0	22096	Chimillas
4497.0	2029	Chinchilla de Monte-Aragón
5658.0	28052	Chinchón
19592.0	11016	Chipiona
515.0	50092	Chiprana
1511.0	4037	Chirivel
16285.0	46111	Chiva
96.0	50093	Chodes
120.0	12055	Chodos/Xodos
304.0	12056	Chóvar
2625.0	24065	Chozas de Abajo
4523.0	45056	Chozas de Canales
2229.0	21030	Chucena
249.0	45057	Chueca
692.0	46112	Chulilla
58.0	16081	Chumillas
16026.0	18062	Churriana de la Vega
78.0	9101	Ciadoncha
23.0	26048	Cidamón
306.0	42061	Cidones
25383.0	28040	Ciempozuelos
37.0	16074	Cierva
548.0	39021	Cieza
35298.0	30019	Cieza
1625.0	19086	Cifuentes
5286.0	47050	Cigales
19.0	42062	Cigudosa
356.0	47051	Ciguñuela
43.0	42063	Cihuela
186.0	26049	Cihuri
3537.0	18048	Cijuela
75.0	5059	Cillán
36.0	9102	Cillaperlata
1590.0	10064	Cilleros
23.0	37104	Cilleros de la Bastida
208.0	9103	Cilleruelo de Abajo
43.0	9104	Cilleruelo de Arriba
36.0	40055	Cilleruelo de San Mamés
1306.0	39022	Cillorigo de Liébana
453.0	24054	Cimanes de la Vega
744.0	24055	Cimanes del Tejar
86.0	50082	Cimballa
102.0	50083	Cinco Olivas
27.0	19087	Cincovillas
412.0	12045	Cinctorres
8106.0	31072	Cintruénigo
247.0	37106	Cipérez
226.0	12046	Cirat
465.0	31074	Cirauqui/Zirauki
74.0	42064	Ciria
161.0	31075	Ciriza/Ziritza
120.0	19088	Ciruelas
630.0	45050	Ciruelos
101.0	9105	Ciruelos de Cervera
24.0	19089	Ciruelos del Pinar
194.0	26050	Cirueña
20.0	42065	Cirujales del Río
102.0	5060	Cisla
413.0	34059	Cisneros
307.0	17051	Cistella
9129.0	47052	Cistérniga
2986.0	24056	Cistierna
74850.0	13034	Ciudad Real
11973.0	37107	Ciudad Rodrigo
30811.0	7015	Ciutadella de Menorca
190.0	25074	Ciutadilla
3920.0	31076	Cizur
71.0	50084	Clarés de Ribota
162.0	25075	Clariana de Cardener
300.0	26051	Clavijo
3285.0	33018	Coaña
160.0	4034	Cóbdar
2482.0	45051	Cobeja
7551.0	28041	Cobeña
108.0	19090	Cobeta
4427.0	45052	Cobisa
132.0	34060	Cobos de Cerrato
42.0	40056	Cobos de Fuentidueña
543.0	49050	Cobreros
1716.0	40057	Coca
104.0	37108	Coca de Alba
11298.0	3056	Cocentaina
208.0	50085	Codo
317.0	44080	Codoñera
326.0	40058	Codorniz
232.0	50086	Codos
2025.0	6037	Codosera
1112.0	46097	Cofrentes
144.0	47053	Cogeces de Íscar
630.0	47054	Cogeces del Monte
20.0	19091	Cogollor
601.0	9108	Cogollos
636.0	18049	Cogollos de Guadix
2042.0	18050	Cogollos de la Vega
563.0	19092	Cogolludo
151.0	25076	Cogul
24309.0	29042	Coín
1913.0	15027	Coirós
468.0	17054	Colera
3138.0	32026	Coles
358.0	5061	Colilla
8512.0	39023	Colindres
548.0	25077	Coll de Nargó
148.0	5062	Collado de Contreras
237.0	10065	Collado de la Vera
27.0	5063	Collado del Mirón
130.0	40059	Collado Hermoso
7456.0	28046	Collado Mediano
64263.0	28047	Collado Villalba
97.0	34061	Collazos de Boedo
4726.0	8069	Collbató
172.0	43045	Colldejou
398.0	8070	Collsuspina
3488.0	29043	Colmenar
175.0	37109	Colmenar de Montemayor
8462.0	28043	Colmenar de Oreja
1936.0	28042	Colmenar del Arroyo
53389.0	28045	Colmenar Viejo
9473.0	28044	Colmenarejo
1291.0	18051	Colomera
204.0	17055	Colomers
3220.0	33019	Colunga
123.0	22090	Colungo
278.0	25163	Coma i la Pedra
1320.0	29044	Comares
2126.0	39024	Comillas
3814.0	29045	Cómpeta
427.0	25161	Conca de Dalt
86.0	40060	Condado de Castilnovo
1428.0	9109	Condado de Treviño
11.0	19095	Condemios de Abajo
106.0	19096	Condemios de Arriba
109.0	43046	Conesa
282.0	3057	Confrides
1447.0	24057	Congosto
147.0	34062	Congosto de Valdavia
13.0	19097	Congostrina
23497.0	11014	Conil de la Frontera
380.0	14020	Conquista
201.0	10066	Conquista de la Sierra
4230.0	7016	Consell
6685.0	43047	Constantí
5779.0	41033	Constantina
101.0	5064	Constanzana
9886.0	45053	Consuegra
31.0	50087	Contamina
83.0	9110	Contreras
194.0	49052	Coomonte
34.0	19098	Copernal
333.0	8071	Copons
110.0	44082	Corbalán
3097.0	46098	Corbera
15210.0	8072	Corbera de Llobregat
993.0	43048	Corbera d'Ebre
187.0	24058	Corbillos de los Oteros
1462.0	25078	Corbins
1268.0	17057	Corçà
199.0	47055	Corcos
1670.0	15028	Corcubión
319515.0	14021	Córdoba
855.0	6038	Cordobilla de Lácara
109.0	37110	Cordovilla
124.0	34063	Cordovilla la Real
153.0	26052	Cordovín
324.0	19099	Corduente
8336.0	31077	Corella
286.0	26053	Corera
1049.0	49053	Coreses
3429.0	27014	Corgo
12308.0	10067	Coria
30714.0	41034	Coria del Río
1220.0	41035	Coripe
5807.0	15029	Coristanco
310.0	26054	Cornago
89039.0	8073	Cornellà de Llobregat
2407.0	17056	Cornellà del Terri
978.0	43049	Cornudella de Montsant
2172.0	6039	Coronada
4720.0	41036	Coronil
764.0	28048	Corpa
36.0	26055	Corporales
4827.0	45054	Corral de Almaguer
79.0	40061	Corral de Ayllón
1089.0	13035	Corral de Calatrava
10742.0	39025	Corrales de Buelna
99.0	47056	Corrales de Duero
960.0	49054	Corrales del Vino
3984.0	41037	Corrales
300.0	2027	Corral-Rubio
1187.0	6040	Corte de Peleas
561.0	21024	Corteconcepción
1036.0	32027	Cortegada
4636.0	21025	Cortegana
302.0	21026	Cortelazor
3184.0	31078	Cortes
62.0	44084	Cortes de Aragón
293.0	12048	Cortes de Arenoso
1824.0	18053	Cortes de Baza
2986.0	29046	Cortes de la Frontera
733.0	46099	Cortes de Pallás
994.0	18054	Cortes y Graena
865.0	13036	Cortijos
858.0	24059	Corullón
104.0	9112	Coruña del Conde
244700.0	15030	Coruña
15563.0	33020	Corvera de Asturias
2115.0	39026	Corvera de Toranzo
50.0	44085	Cosa
68.0	42068	Coscurita
80596.0	28049	Coslada
4342.0	27015	Cospeito
1446.0	7017	Costitx
528.0	12049	Costur
326.0	50088	Cosuenda
97.0	49055	Cotanes del Monte
323.0	46100	Cotes
129.0	2028	Cotillas
".."	36012	Cotobade
1601.0	42069	Covaleda
533.0	9113	Covarrubias
2480.0	36013	Covelo
1791.0	12050	Coves de Vinromà
7431.0	3058	Cox
913.0	13037	Cózar
117.0	40902	Cozuelos de Fuentidueña
1937.0	36014	Crecente
3981.0	43050	Creixell
522.0	24060	Crémenes
276.0	17058	Crespià
481.0	5065	Crespos
563.0	44086	Cretas
29881.0	3059	Crevillent
558.0	6041	Cristina
169.0	37112	Cristóbal
90.0	44087	Crivillén
1338.0	17901	Cruïlles
828.0	10068	Cuacos de Yuste
2049.0	24061	Cuadros
1627.0	32028	Cualedro
14169.0	50089	Cuarte de Huerva
42.0	44088	Cuba
6698.0	28050	Cubas de la Sagra
153.0	50090	Cubel
16386.0	8074	Cubelles
356.0	25079	Cubells
25.0	42070	Cubilla
64.0	34066	Cubillas de Cerrato
137.0	24062	Cubillas de los Oteros
388.0	24063	Cubillas de Rueda
368.0	47057	Cubillas de Santa Marta
74.0	40062	Cubillo
121.0	19102	Cubillo de Uceda
101.0	9114	Cubillo del Campo
297.0	49056	Cubillos
1789.0	24064	Cubillos del Sil
60.0	44089	Cubla
121.0	49057	Cubo de Benavente
107.0	9115	Cubo de Bureba
412.0	37113	Cubo de Don Sancho
166.0	42071	Cubo de la Solana
321.0	49058	Cubo de Tierra del Vino
78.0	44090	Cucalón
4928.0	33021	Cudillero
81.0	49059	Cuelgamures
9588.0	40063	Cuéllar
53389.0	16078	Cuenca
209.0	47058	Cuenca de Campos
39.0	50091	Cuerlas
1248.0	45055	Cuerva
8623.0	41903	Cuervo de Sevilla
72.0	44092	Cuervo
72.0	42073	Cueva de Ágreda
101.0	9117	Cueva de Roa
35.0	16079	Cueva del Hierro
1353.0	29047	Cuevas Bajas
126.0	44093	Cuevas de Almudén
129.0	40905	Cuevas de Provanco
41.0	9119	Cuevas de San Clemente
3632.0	29049	Cuevas de San Marcos
14790.0	4035	Cuevas del Almanzora
1609.0	29048	Cuevas del Becerro
1767.0	18912	Cuevas del Campo
523.0	5066	Cuevas del Valle
133.0	44094	Cuevas Labradas
499.0	12051	Culla
4017.0	18056	Cúllar
7681.0	18057	Cúllar Vega
22937.0	46105	Cullera
30790.0	15031	Culleredo
831.0	10069	Cumbre
59.0	21027	Cumbres de Enmedio
377.0	21028	Cumbres de San Bartolomé
1737.0	21029	Cumbres Mayores
14622.0	43051	Cunit
4592.0	36015	Cuntis
112.0	47059	Curiel de Duero
4104.0	15032	Curtis
590.0	29050	Cútar
526.0	26056	Cuzcurrita de Río Tirón
10650.0	28053	Daganzo de Arriba
17680.0	13039	Daimiel
3274.0	46113	Daimús
4141.0	4038	Dalías
535.0	17060	Darnius
1921.0	50094	Daroca
56.0	26057	Daroca de Rioja
1652.0	18063	Darro
267.0	17061	Das
1758.0	3061	Daya Nueva
683.0	3062	Daya Vieja
5395.0	20029	Deba
821.0	33022	Degaña
136.0	34067	Dehesa de Montejo
49.0	34068	Dehesa de Romanos
404.0	18064	Dehesas de Guadix
666.0	18065	Dehesas Viejas
674.0	7018	Deià
2615.0	18066	Deifontes
675.0	10070	Deleitosa
11656.0	43901	Deltebre
43899.0	3063	Dénia
6819.0	48901	Derio
106.0	10071	Descargamaría
68.0	31079	Desojo
438.0	24066	Destriana
77.0	42075	Dévanos
194.0	42076	Deza
595.0	31080	Dicastillo
116.0	5903	Diego del Carpio
763.0	18067	Diezma
2188.0	18068	Dílar
1454.0	48026	Dima
117.0	37115	Dios le Guarde
2675.0	15033	Dodro
614.0	18069	Dólar
7799.0	3064	Dolores
656.0	46114	Domeño
30.0	40068	Domingo García
306.0	45058	Domingo Pérez
849.0	18915	Domingo Pérez de Granada
807.0	6043	Don Álvaro
37310.0	6044	Don Benito
465.0	31081	Donamaria
1823.0	31221	Doneztebe/Santesteban
83.0	40069	Donhierro
69.0	5069	Donjimeno
187849.0	20069	Donostia/San Sebastián
30.0	5070	Donvidas
4583.0	14022	Doña Mencía
64.0	37116	Doñinos de Ledesma
2251.0	37117	Doñinos de Salamanca
325.0	46115	Dos Aguas
137561.0	41038	Dos Hermanas
2402.0	14023	Dos Torres
2273.0	45059	Dosbarrios
5710.0	8075	Dosrius
1028.0	36016	Dozón
355.0	19107	Driebes
355.0	18070	Dúdar
2592.0	34069	Dueñas
232.0	43053	Duesaigües
2909.0	15034	Dumbría
29609.0	48027	Durango
7216.0	18071	Dúrcal
109.0	19108	Durón
184.0	40070	Duruelo
1063.0	42078	Duruelo de la Sierra
824.0	48028	Ea
71.0	31083	Echarri/Etxarri
39743.0	41039	Écija
27282.0	20030	Eibar
50715.0	7026	Eivissa
17124.0	50095	Ejea de los Caballeros
126.0	37118	Éjeme
87500.0	4902	Ejido
186.0	44096	Ejulve
349.0	48031	Elantxobe
629.0	1021	Elburgo/Burgelu
3553.0	2030	Elche de la Sierra
235580.0	3065	Elche/Elx
971.0	1022	Elciego
52297.0	3066	Elda
247.0	20031	Elduain
1122.0	20033	Elgeta
11480.0	20032	Elgoibar
215.0	31087	Elgorriaga
18544.0	46116	Eliana
876.0	10072	Eljas
7309.0	48032	Elorrio
316.0	1023	Elvillar/Bilar
28.0	19109	Embid
31.0	50096	Embid de Ariza
705.0	46117	Emperador
115.0	37120	Encina de San Silvestre
101.0	37119	Encina
185.0	50098	Encinacorba
40.0	40071	Encinas
611.0	37121	Encinas de Abajo
235.0	37122	Encinas de Arriba
210.0	47060	Encinas de Esgueva
2266.0	14024	Encinas Reales
1275.0	21031	Encinasola
156.0	37123	Encinasola de los Comendadores
603.0	24067	Encinedo
331.0	40072	Encinillas
43.0	9120	Encío
172.0	26058	Enciso
205.0	37124	Endrinal
297.0	31089	Enériz/Eneritz
4770.0	46118	Enguera
299.0	16082	Enguídanos
554.0	4041	Enix
908.0	46119	Énova
137.0	49061	Entrala
5418.0	39028	Entrambasaguas
1632.0	26059	Entrena
1118.0	32030	Entrimo
557.0	6045	Entrín Bajo
4447.0	50099	Épila
24446.0	48902	Erandio
150.0	31090	Eratsun
440.0	24068	Ercina
267.0	48033	Ereño
373.0	31091	Ergoiena
360.0	50100	Erla
15589.0	48034	Ermua
39023.0	20067	Errenteria
565.0	20066	Errezil
1416.0	1047	Erriberabeitia
820.0	1046	Erriberagoitia/Ribera Alta
504.0	48079	Errigoiti
796.0	31092	Erro
206.0	45060	Erustes
2288.0	21032	Escacena del Campo
10520.0	17062	Escala
759.0	39029	Escalante
3573.0	45061	Escalona
489.0	40073	Escalona del Prado
1440.0	45062	Escalonilla
63.0	19110	Escamilla
932.0	23031	Escañuela
289.0	40074	Escarabajosa de Cabezas
186.0	19111	Escariche
1156.0	50101	Escatrón
31.0	24069	Escobar de Campos
174.0	40075	Escobar de Polendos
20.0	42079	Escobosa de Almazán
68.0	19112	Escopete
187.0	7019	Escorca
16618.0	28054	Escorial
138.0	44097	Escorihuela
773.0	44099	Escucha
869.0	10073	Escurial
232.0	37125	Escurial de la Sierra
835.0	18072	Escúzar
1104.0	32031	Esgos
269.0	47061	Esguevillas de Esgueva
4160.0	20034	Eskoriatza
101.0	31094	Eslava
742.0	12057	Eslida
33.0	37126	Espadaña
113.0	49062	Espadañedo
92.0	12058	Espadilla
1480.0	6046	Esparragalejo
975.0	6047	Esparragosa de la Serena
883.0	6048	Esparragosa de Lares
22365.0	8076	Esparreguera
16401.0	41040	Espartinas
74.0	31095	Esparza de Salazar/Espartza Zaraitzu
219.0	37127	Espeja
151.0	42080	Espeja de San Marcelino
3245.0	14025	Espejo
136.0	42081	Espejón
606.0	23032	Espeluy
3820.0	11017	Espera
2423.0	14026	Espiel
9662.0	40076	Espinar
248.0	17063	Espinelves
253.0	37128	Espino de la Orbada
129.0	34070	Espinosa de Cerrato
82.0	9122	Espinosa de Cervera
625.0	19113	Espinosa de Henares
104.0	5072	Espinosa de los Caballeros
1642.0	9124	Espinosa de los Monteros
164.0	34071	Espinosa de Villagonzalo
42.0	9123	Espinosa del Camino
437.0	45063	Espinoso del Rey
1457.0	40077	Espirdo
33.0	19114	Esplegares
331.0	25081	Espluga Calba
3698.0	43054	Espluga de Francolí
46414.0	8077	Esplugues de Llobregat
656.0	22099	Esplús
408.0	17064	Espolla
489.0	17065	Esponellà
5182.0	7020	Esporles
377.0	25082	Espot
105.0	31096	Espronceda
265.0	8078	Espunyola
2245.0	8254	Esquirol
5740.0	45064	Esquivias
29.0	19115	Establés
206.0	22102	Estada
812.0	22103	Estadilla
128.0	25088	Estamariu
391.0	8079	Estany
169.0	25085	Estaràs
13977.0	31097	Estella-Lizarra
336.0	7021	Estellencs
12390.0	41041	Estepa
10.0	42082	Estepa de San Juan
630.0	9125	Estépar
74493.0	29051	Estepona
205.0	44100	Estercuel
2792.0	31098	Esteribar
841.0	25086	Esterri d'Àneu
62.0	25087	Esterri de Cardós
1559.0	46120	Estivella
82.0	26060	Estollo
117.0	22105	Estopiñán del Castillo
20106.0	36017	Estrada
194.0	45065	Estrella
1410.0	28055	Estremera
12.0	19116	Estriégana
109.0	46121	Estubeny
65.0	31099	Etayo
830.0	31082	Etxalar
2506.0	31084	Etxarri Aranatz
633.0	31085	Etxauri
11780.0	48029	Etxebarri
787.0	48030	Etxebarria
275.0	31100	Eulate
1817.0	31101	Ezcabarte
2055.0	26061	Ezcaray
305.0	31093	Ezcároz/Ezkaroze
609.0	20035	Ezkio-Itsaso
138.0	31102	Ezkurra
47.0	31103	Ezprogui
1088.0	50102	Fabara
4239.0	24070	Fabero
104.0	3067	Fageca
25.0	22106	Fago
2332.0	31104	Falces
2740.0	43055	Falset
48.0	3068	Famorca
106.0	22107	Fanlo
283.0	12059	Fanzara
625.0	17005	Far d'Empordà
270.0	29052	Faraján
335.0	49063	Faramontanos de Tábara
487.0	49064	Fariza
376.0	50104	Farlete
121.0	25089	Farrera
2849.0	38012	Fasnia
891.0	43056	Fatarella
3568.0	46122	Faura
2578.0	46123	Favara
397.0	50105	Fayón
131.0	50106	Fayos
39.0	43057	Febró
18357.0	7022	Felanitx
697.0	4043	Felix
12702.0	15035	Fene
614.0	2031	Férez
1073.0	6049	Feria
1128.0	49065	Fermoselle
977.0	13040	Fernán Caballero
9646.0	14027	Fernán-Núñez
305.0	18074	Ferreira
482.0	49066	Ferreras de Abajo
359.0	49067	Ferreras de Arriba
4944.0	7023	Ferreries
429.0	49068	Ferreruela
70.0	44101	Ferreruela de Huerva
64158.0	15036	Ferrol
1108.0	8134	Figaró-Montmany
45.0	8080	Fígols
266.0	25908	Fígols i Alinyà
123.0	43058	Figuera
47088.0	17066	Figueres
332.0	43059	Figuerola del Camp
518.0	12060	Figueroles
294.0	49069	Figueruela de Arriba
1226.0	50107	Figueruelas
2161.0	4044	Fines
7909.0	3069	Finestrat
1978.0	4045	Fiñana
7581.0	35008	Firgas
361.0	22109	Fiscal
4726.0	15037	Fisterra
2046.0	31105	Fitero
1130.0	17067	Flaçà
3426.0	43060	Flix
279.0	5073	Flores de Ávila
154.0	25092	Floresta
243.0	37129	Florida de Liébana
1564.0	8082	Fogars de la Selva
493.0	8081	Fogars de Montclús
7496.0	46126	Foios
288.0	17068	Foixà
1026.0	24071	Folgoso de la Ribera
985.0	27017	Folgoso do Courel
2254.0	8083	Folgueroles
181.0	47062	Fombellida
59.0	50108	Fombuena
109.0	47063	Fompedraza
93.0	26062	Foncea
778.0	25093	Fondarella
2684.0	3077	Fondó de les Neus
1045.0	4046	Fondón
981.0	18076	Fonelas
755.0	49071	Fonfría
30.0	44102	Fonfría
1546.0	8084	Fonollosa
3265.0	27018	Fonsagrada
2024.0	46128	Font de la Figuera
3857.0	46127	Font d'En Carròs
533.0	17069	Fontanals de Cerdanya
2567.0	19117	Fontanar
246.0	13041	Fontanarejo
953.0	46124	Fontanars dels Alforins
163.0	17070	Fontanilles
1466.0	17071	Fontcoberta
1016.0	31106	Fontellas
37.0	47064	Fontihoyuelo
45.0	9127	Fontioso
719.0	5074	Fontiveros
1446.0	8085	Font-rubí
857.0	22110	Fonz
138.0	26063	Fonzaleche
191.0	25094	Foradada
168.0	22111	Foradada del Toscar
1765.0	17902	Forallac
465.0	12061	Forcall
3194.0	36018	Forcarei
48.0	43061	Forès
198.0	37130	Forfoleda
11418.0	7024	Formentera
4446.0	3070	Formentera del Segura
159.0	44103	Formiche Alto
710.0	7025	Fornalutx
2693.0	17073	Fornells de la Selva
1621.0	36019	Fornelos de Montes
519.0	18077	Fornes
86.0	44105	Fórnoles
1026.0	46125	Fortaleny
209.0	44106	Fortanete
778.0	17074	Fortià
10843.0	30020	Fortuna
910.0	48906	Forua
10118.0	27019	Foz
273.0	44107	Foz-Calanda
2273.0	15038	Frades
180.0	37131	Frades de la Sierra
15294.0	22112	Fraga
117.0	50109	Frago
1565.0	23033	Frailes
3736.0	33023	Franco
97.0	9128	Frandovínez
20322.0	8086	Franqueses del Vallès
379.0	50110	Frasno
136.0	34072	Frechilla
21.0	42083	Frechilla de Almazán
4773.0	6050	Fregenal de la Sierra
314.0	37132	Fregeneda
388.0	43062	Freginals
906.0	18078	Freila
204.0	50111	Fréscano
35.0	16083	Fresneda de Altarejos
172.0	40078	Fresneda de Cuéllar
46.0	16084	Fresneda de la Sierra
94.0	9129	Fresneda de la Sierra Tirón
462.0	44108	Fresneda
106.0	5075	Fresnedilla
1784.0	28056	Fresnedillas de la Oliva
99.0	37133	Fresnedoso
262.0	10075	Fresnedoso de Ibor
67.0	9130	Fresneña
687.0	9131	Fresnillo de las Dueñas
194.0	37134	Fresno Alhándiga
317.0	40079	Fresno de Cantespino
19.0	42084	Fresno de Caracena
73.0	40080	Fresno de la Fuente
116.0	49075	Fresno de la Polvorosa
353.0	49076	Fresno de la Ribera
472.0	24073	Fresno de la Vega
172.0	9132	Fresno de Río Tirón
47.0	9133	Fresno de Rodilla
156.0	49077	Fresno de Sayago
2444.0	28057	Fresno de Torote
184.0	34073	Fresno del Río
860.0	47065	Fresno el Viejo
593.0	5076	Fresno
267.0	9134	Frías
105.0	44109	Frías de Albarracín
133.0	49078	Friera de Valverde
3282.0	29053	Frigiliana
3627.0	27020	Friol
768.0	34074	Frómista
4329.0	38013	Frontera
144.0	16085	Frontera
550.0	48035	Fruiz
118.0	40081	Frumales
12.0	19118	Fuembellida
1012.0	13042	Fuencaliente
1800.0	38014	Fuencaliente de la Palma
79.0	19119	Fuencemillán
763.0	50113	Fuendejalón
144.0	50114	Fuendetodos
35.0	44110	Fuenferrada
83226.0	29054	Fuengirola
189891.0	28058	Fuenlabrada
1755.0	6051	Fuenlabrada de los Montes
214.0	13043	Fuenllana
3227.0	26064	Fuenmayor
2025.0	47066	Fuensaldaña
12004.0	45066	Fuensalida
281.0	2032	Fuensanta
3023.0	23034	Fuensanta de Martos
17589.0	30021	Fuente Álamo de Murcia
1109.0	14901	Fuente Carreteros
4667.0	6052	Fuente de Cantos
1211.0	16086	Fuente de Pedro Naharro
2787.0	29055	Fuente de Piedra
1280.0	37135	Fuente de San Esteban
103.0	40082	Fuente de Santa Cruz
680.0	6053	Fuente del Arco
6659.0	6054	Fuente del Maestre
3085.0	13044	Fuente el Fresno
180.0	40083	Fuente el Olmo de Fuentidueña
45.0	40084	Fuente el Olmo de Íscar
160.0	5077	Fuente el Saúz
7034.0	28059	Fuente el Saz de Jarama
156.0	47067	Fuente el Sol
102.0	49079	Fuente Encalada
329.0	14028	Fuente la Lancha
58.0	12063	Fuente la Reina
4462.0	14029	Fuente Obejuna
9879.0	14030	Fuente Palmera
4451.0	18079	Fuente Vaqueros
2461.0	2033	Fuente-Álamo
1821.0	2034	Fuentealbilla
154.0	42085	Fuentearmegil
42.0	9135	Fuentebureba
33.0	42086	Fuentecambrón
67.0	42087	Fuentecantos
219.0	9136	Fuentecén
667.0	37136	Fuenteguinaldo
778.0	21033	Fuenteheridos
130.0	19120	Fuentelahiguera de Albatages
658.0	49080	Fuentelapeña
254.0	9137	Fuentelcésped
314.0	19121	Fuentelencina
235.0	16087	Fuentelespino de Haro
103.0	16088	Fuentelespino de Moya
91.0	37137	Fuenteliante
115.0	9138	Fuentelisendo
62.0	42088	Fuentelmonge
88.0	19122	Fuentelsaz
63.0	42089	Fuentelsaz de Soria
52.0	19123	Fuentelviejo
94.0	9139	Fuentemolinos
546.0	16904	Fuentenava de Jábaga
146.0	9140	Fuentenebro
568.0	19124	Fuentenovilla
36.0	47068	Fuente-Olmedo
786.0	40086	Fuentepelayo
81.0	42090	Fuentepinilla
78.0	40087	Fuentepiñel
332.0	40088	Fuenterrebollo
260.0	37138	Fuenterroble de Salvatierra
690.0	46129	Fuenterrobles
467.0	16089	Fuentes
89.0	44111	Fuentes Calientes
434.0	44112	Fuentes Claras
7173.0	41042	Fuentes de Andalucía
92.0	5078	Fuentes de Año
95.0	12064	Fuentes de Ayódar
223.0	37139	Fuentes de Béjar
79.0	24074	Fuentes de Carbajal
4613.0	50115	Fuentes de Ebro
208.0	50116	Fuentes de Jiloca
2232.0	6055	Fuentes de León
54.0	42092	Fuentes de Magaña
610.0	34076	Fuentes de Nava
1113.0	37140	Fuentes de Oñoro
366.0	49082	Fuentes de Ropel
160.0	44113	Fuentes de Rubielos
502.0	34077	Fuentes de Valdepero
1601.0	49081	Fuentesaúco
237.0	40089	Fuentesaúco de Fuentidueña
48.0	49083	Fuentesecas
101.0	40091	Fuentesoto
293.0	44114	Fuentespalda
779.0	9141	Fuentespina
281.0	49084	Fuentespreadas
39.0	42093	Fuentestrún
663.0	14031	Fuente-Tójar
135.0	40092	Fuentidueña
2250.0	28060	Fuentidueña de Tajo
1309.0	23035	Fuerte del Rey
69.0	16091	Fuertescusa
609.0	22113	Fueva
1238.0	25096	Fuliola
98.0	25097	Fulleda
2504.0	31107	Funes
2459.0	31108	Fustiñana
151.0	16092	Gabaldón
22312.0	18905	Gabias
503.0	20038	Gabiria
3018.0	4047	Gádor
179.0	8090	Gaià
548.0	3072	Gaianes
201.0	12065	Gaibiel
128.0	20037	Gaintza
61.0	19125	Gajanejos
142.0	37141	Gajates
34834.0	28061	Galapagar
2600.0	19126	Galápagos
2299.0	31109	Galar
1373.0	21034	Galaroza
29.0	9143	Galbarros
75.0	26065	Galbárruli
29285.0	48036	Galdakao
837.0	48037	Galdames
24567.0	35009	Gáldar
973.0	49085	Galende
1116.0	18082	Galera
700.0	43063	Galera
387.0	26066	Galilea
659.0	37142	Galindo y Perahuy
404.0	37143	Galinduste
346.0	37144	Galisancho
860.0	10076	Galisteo
2991.0	4048	Gallardos
44.0	9144	Gallega
101.0	40093	Gallegos
58.0	5079	Gallegos de Altamiros
257.0	37145	Gallegos de Argañán
110.0	47069	Gallegos de Hornija
47.0	5080	Gallegos de Sobrinos
116.0	37146	Gallegos de Solmirón
111.0	49086	Gallegos del Pan
478.0	49087	Gallegos del Río
186.0	8087	Gallifa
17.0	26067	Gallinero de Cameros
103.0	31110	Gallipienzo/Galipentzu
120.0	50117	Gallocanta
92.0	31111	Gallués/Galoze
2563.0	50118	Gallur
150.0	44115	Galve
96.0	19127	Galve de Sorbe
2986.0	45067	Gálvez
1391.0	48038	Gamiz-Fika
94.0	49088	Gamones
3100.0	43064	Gandesa
75911.0	46131	Gandia
58.0	16093	Garaballa
4920.0	38015	Garachico
1830.0	38016	Garafía
334.0	48039	Garai
91.0	31112	Garaioa
502.0	6056	Garbayuela
527.0	43065	Garcia
696.0	10077	Garciaz
193.0	37147	Garcibuey
426.0	37148	Garcihernández
521.0	40094	Garcillán
216.0	45068	Garciotum
56.0	37149	Garcirrey
134.0	31113	Garde
98.0	44116	Gargallo
395.0	28062	Garganta de los Montes
41.0	5081	Garganta del Villar
919.0	10079	Garganta la Olla
363.0	10078	Garganta
379.0	10080	Gargantilla
361.0	28063	Gargantilla del Lozoya y Pinilla de Buitrago
177.0	10081	Gargüera
196.0	43066	Garidells
534.0	31114	Garínoain
543.0	6057	Garlitos
1580.0	24076	Garrafe de Torío
190.0	31115	Garralda
759.0	42094	Garray
16788.0	8088	Garriga
458.0	17075	Garrigàs
177.0	17076	Garrigoles
